"","no","year","valor","ent","opt","cons","cve_ent","indicador","ods","obj_ods","c_eje","eje","hex_ods","hex_eje","hex_dimension","hex_obj_est","proyec","sentido","c_dimension","dimension","c_obj_est","obj_est","dif_ab","u_med","unidad_de_medida"
"3828",360,2002,4.4468600227284,"Aguascalientes",NA,NA,"1","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3829",360,2002,4.01403853174044,"Baja California",NA,NA,"2","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3830",360,2002,9.00526164573301,"Baja California Sur",NA,NA,"3","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3831",360,2002,9.43338186739946,"Campeche",NA,NA,"4","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3832",360,2002,5.36621751426072,"Coahuila",NA,NA,"5","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3833",360,2002,6.08856352878816,"Colima",NA,NA,"6","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3834",360,2002,1.47423722120301,"Chiapas",NA,NA,"7","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3835",360,2002,6.9131537428572,"Chihuahua",NA,NA,"8","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3836",360,2002,3.96501236523957,"Ciudad de México",NA,NA,"9","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3837",360,2002,5.52318540069046,"Durango",NA,NA,"10","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3838",360,2002,4.18908152014546,"Guanajuato",NA,NA,"11","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3839",360,2002,2.34273296896449,"Guerrero",NA,NA,"12","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3840",360,2002,1.97306508798584,"Hidalgo",NA,NA,"13","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3841",360,2002,4.83881894107286,"Jalisco",NA,NA,"14","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3842",360,2002,2.02430456336924,"México",NA,NA,"15","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3843",360,2002,4.03744185714447,"Michoacán",NA,NA,"16","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3844",360,2002,1.93626563066045,"Morelos",NA,NA,"17","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3845",360,2002,3.8911528855002,"Nayarit",NA,NA,"18","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3846",360,2002,3.43814990927242,"Nuevo León",NA,NA,"19","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3847",360,2002,2.45385414460196,"Oaxaca",NA,NA,"20","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3848",360,2002,2.67368905448187,"Puebla",NA,NA,"21","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3849",360,2002,2.85005842619774,"Querétaro",NA,NA,"22","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3850",360,2002,4.96276910362262,"Quintana Roo",NA,NA,"23","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3851",360,2002,5.0555377985013,"San Luis Potosí",NA,NA,"24","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3852",360,2002,3.64469097048913,"Sinaloa",NA,NA,"25","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3853",360,2002,7.00190769767395,"Sonora",NA,NA,"26","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3854",360,2002,9.23222859403811,"Tabasco",NA,NA,"27","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3855",360,2002,3.88218762990727,"Tamaulipas",NA,NA,"28","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3856",360,2002,2.72497065790524,"Tlaxcala",NA,NA,"29","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3857",360,2002,3.1417135831566,"Veracruz",NA,NA,"30","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3858",360,2002,7.68934587019473,"Yucatán",NA,NA,"31","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3859",360,2002,4.54316657267841,"Zacatecas",NA,NA,"32","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3860",360,2002,3.81401905119758,"Nacional",NA,NA,"33","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3861",360,2003,6.17333370630558,"Aguascalientes",NA,NA,"1","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3862",360,2003,4.6381301415145,"Baja California",NA,NA,"2","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3863",360,2003,7.45366306130224,"Baja California Sur",NA,NA,"3","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3864",360,2003,6.57251428180527,"Campeche",NA,NA,"4","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3865",360,2003,5.79511864593608,"Coahuila",NA,NA,"5","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3866",360,2003,5.12573969726321,"Colima",NA,NA,"6","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3867",360,2003,1.18495233766212,"Chiapas",NA,NA,"7","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3868",360,2003,6.9698835687173,"Chihuahua",NA,NA,"8","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3869",360,2003,4.45055815903116,"Ciudad de México",NA,NA,"9","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3870",360,2003,4.73881245359913,"Durango",NA,NA,"10","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3871",360,2003,3.74995083284574,"Guanajuato",NA,NA,"11","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3872",360,2003,2.36078973767849,"Guerrero",NA,NA,"12","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3873",360,2003,2.24733298817691,"Hidalgo",NA,NA,"13","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3874",360,2003,4.72242705935808,"Jalisco",NA,NA,"14","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3875",360,2003,1.89985207881742,"México",NA,NA,"15","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3876",360,2003,3.43656361312443,"Michoacán",NA,NA,"16","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3877",360,2003,2.59728373593293,"Morelos",NA,NA,"17","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3878",360,2003,4.79254529997166,"Nayarit",NA,NA,"18","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3879",360,2003,4.96975600437435,"Nuevo León",NA,NA,"19","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3880",360,2003,3.10999811158673,"Oaxaca",NA,NA,"20","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3881",360,2003,2.86058670633347,"Puebla",NA,NA,"21","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3882",360,2003,4.07239555759822,"Querétaro",NA,NA,"22","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3883",360,2003,6.59747724112906,"Quintana Roo",NA,NA,"23","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3884",360,2003,4.66567545148668,"San Luis Potosí",NA,NA,"24","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3885",360,2003,4.45108429554743,"Sinaloa",NA,NA,"25","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3886",360,2003,7.34711973905057,"Sonora",NA,NA,"26","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3887",360,2003,8.61959665299057,"Tabasco",NA,NA,"27","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3888",360,2003,4.9520326578132,"Tamaulipas",NA,NA,"28","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3889",360,2003,2.85950671602811,"Tlaxcala",NA,NA,"29","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3890",360,2003,3.16915092886702,"Veracruz",NA,NA,"30","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3891",360,2003,9.05244888300045,"Yucatán",NA,NA,"31","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3892",360,2003,3.94270885604095,"Zacatecas",NA,NA,"32","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3893",360,2003,3.98870744827164,"Nacional",NA,NA,"33","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3894",360,2004,5.9346566047547,"Aguascalientes",NA,NA,"1","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3895",360,2004,3.90273524452785,"Baja California",NA,NA,"2","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3896",360,2004,7.00393621215123,"Baja California Sur",NA,NA,"3","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3897",360,2004,8.68844042494372,"Campeche",NA,NA,"4","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3898",360,2004,4.93540195664807,"Coahuila",NA,NA,"5","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3899",360,2004,6.805890760218,"Colima",NA,NA,"6","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3900",360,2004,1.79021972738441,"Chiapas",NA,NA,"7","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3901",360,2004,6.8728079501206,"Chihuahua",NA,NA,"8","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3902",360,2004,3.98348377661345,"Ciudad de México",NA,NA,"9","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3903",360,2004,3.9071479317838,"Durango",NA,NA,"10","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3904",360,2004,3.54357754757052,"Guanajuato",NA,NA,"11","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3905",360,2004,2.69240016830632,"Guerrero",NA,NA,"12","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3906",360,2004,1.92873896530702,"Hidalgo",NA,NA,"13","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3907",360,2004,5.34417751126058,"Jalisco",NA,NA,"14","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3908",360,2004,1.85761065576717,"México",NA,NA,"15","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3909",360,2004,3.62359469407802,"Michoacán",NA,NA,"16","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3910",360,2004,2.38847066835534,"Morelos",NA,NA,"17","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
"3911",360,2004,4.02666270195262,"Nayarit",NA,NA,"18","Tasa de suicidios","3","Salud y bienestar",1,"Aguascalientes educado, integrado y equitativo","4C9F38","003B59","FFBE4F","209797",0,"0",1,"Derechos Sociales",3,"Salud y deporte",NA,"Defunciones por cada 100 mil habitantes","Defunciones por cada 100 mil habitantes"
